STATEFP20,COUNTYFP20,COUNTYNS20,GEOID20,NAME20,NAMELSAD20,LSAD20,CLASSFP20,MTFCC20,CSAFP20,CBSAFP20,METDIVFP20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Shape_Leng,Shape_Area,StCty,OBJECTID,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESB,POPESTIMAT,POPESTIM_1,NPOPCHG202,NPOPCHG2_1,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG,NATURALC_1,INTERNATIO,INTERNAT_1,DOMESTICMI,DOMESTIC_1,NETMIG2020,NETMIG2021,RESIDUAL20,RESIDUAL_1,GQESTIMATE,GQESTIMA_1,GQESTIMA_2,RBIRTH2021,RDEATH2021,RNATURALCH,RINTERNATI,RDOMESTICM,RNETMIG202,StCty_1
53,001,01531601,53001,Adams,Adams County,06,H1,G4020,393,36830,,A,4985698856.00000000000,12464425.00000000000,+47.0112378,-118.5128614,3.87474373589,0.59095461444,53001.00000000000,3003,50,4,9,53,1,Washington,Adams County,20613,20605,20621,-8,16,84,352,28,142,56,210,4,49,-68,-246,-64,-197,0,3,149,149,149,17.07660214400,6.88885654680,10.18774559700,2.37714063940,-11.93421627000,-9.55707563200,53001.00000000000
53,011,01531820,53011,Clark,Clark County,06,H1,G4020,440,38900,,A,1627792396.00000000000,70200672.00000000000,+45.7717295,-122.4859533,2.11993411540,0.19643641951,53011.00000000000,3008,50,4,9,53,11,Washington,Clark County,503311,505013,511404,1702,6391,1374,5332,1184,4708,190,624,9,223,1494,5515,1503,5738,9,29,3319,3319,3319,10.49175682800,9.26391431860,1.22784250950,0.43879628140,10.85184525600,11.29064153800,53011.00000000000
53,043,01514052,53043,Lincoln,Lincoln County,06,H1,G4020,,,,A,5984421204.00000000000,75265950.00000000000,+47.5827433,-118.4176925,3.93415338261,0.72443760763,53043.00000000000,3024,50,4,9,53,43,Washington,Lincoln County,10876,10920,11232,44,312,30,95,28,160,2,-65,0,1,44,382,44,383,-2,-6,68,68,68,8.57710364750,14.44564824800,-5.86854460100,0.09028530160,34.48898519300,34.57927049500,53043.00000000000
53,035,01529223,53035,Kitsap,Kitsap County,06,H1,G4020,500,14740,,A,1023308791.00000000000,442187072.00000000000,+47.6395948,-122.6496339,2.09099237349,0.17541001543,53035.00000000000,3020,50,4,9,53,35,Washington,Kitsap County,275611,275660,274314,49,-1346,723,2755,662,2832,61,-77,-4,42,3,-1331,-1,-1289,-11,20,9379,9379,9379,10.01865542700,10.29866866400,-0.28001323700,0.15273449290,-4.84022881100,-4.68749431800,53035.00000000000
53,075,01533501,53075,Whitman,Whitman County,06,H1,G4020,446,39420,,A,5592463291.00000000000,48246698.00000000000,+46.9059441,-117.5353898,4.27066721779,0.66591797478,53075.00000000000,3040,50,4,9,53,75,Washington,Whitman County,47973,47786,47873,-187,87,115,329,78,317,37,12,4,143,-233,-75,-229,68,5,7,6435,6435,6435,6.87860002720,6.62770884080,0.25089118640,2.98978663800,-1.56806991500,1.42171672290,53075.00000000000
53,045,01529221,53045,Mason,Mason County,06,H1,G4020,500,43220,,A,2485218918.00000000000,236969801.00000000000,+47.3508322,-123.1731033,2.57876014059,0.32406077852,53045.00000000000,3025,50,4,9,53,45,Washington,Mason County,65726,66028,67615,302,1587,179,644,199,832,-20,-188,2,59,324,1737,326,1796,-4,-21,2335,2335,2335,9.63761663540,12.45108236100,-2.81346572600,0.88294935010,25.99462747800,26.87757682800,53045.00000000000
53,057,01531402,53057,Skagit,Skagit County,06,H1,G4020,500,34580,,A,4481316828.00000000000,483781973.00000000000,+48.4932917,-121.8157703,5.15705823444,0.60397533402,53057.00000000000,3031,50,4,9,53,57,Washington,Skagit County,129523,129852,130696,329,844,341,1340,339,1555,2,-215,17,131,318,921,335,1052,-8,7,1451,1451,1451,10.28601255800,11.93638024500,-1.65036768700,1.00557286950,7.06971460150,8.07528747100,53057.00000000000
53,053,01529159,53053,Pierce,Pierce County,06,H1,G4020,500,42660,45104,A,4320003388.00000000000,356117597.00000000000,+47.0514128,-122.1532402,4.40222198460,0.55343330453,53053.00000000000,3029,50,4,9,53,53,Washington,Pierce County,921130,922828,925708,1698,2880,2784,10690,2125,8582,659,2108,40,450,969,138,1009,588,30,184,20421,20421,20421,11.56590945500,9.28518568210,2.28072377280,0.48687177310,0.14930734380,0.63617911690,53053.00000000000
53,067,01529226,53067,Thurston,Thurston County,06,H1,G4020,500,36500,,A,1871256793.00000000000,133627810.00000000000,+46.9358216,-122.8301524,2.90505205330,0.23681093001,53067.00000000000,3036,50,4,9,53,67,Washington,Thurston County,294793,295729,297977,936,2248,758,2904,729,2818,29,86,0,65,912,2064,912,2129,-5,33,3898,3898,3898,9.78261968040,9.49291400120,0.28970567920,0.21896359480,6.95293630180,7.17189989660,53067.00000000000
53,021,01531822,53021,Franklin,Franklin County,06,H1,G4020,313,28420,,A,3215718486.00000000000,60508754.00000000000,+46.5375019,-118.9038912,3.40411452909,0.38419075809,53021.00000000000,3013,50,4,9,53,21,Washington,Franklin County,96749,97076,98268,327,1192,361,1481,160,578,201,903,8,131,109,134,117,265,9,24,2733,2733,2733,15.16299451200,5.91776558280,9.24522892950,1.34122368740,1.37193873370,2.71316242120,53021.00000000000
53,059,01529220,53059,Skamania,Skamania County,06,H1,G4020,440,38900,,A,4294936873.00000000000,73283927.00000000000,+46.0247853,-121.9532319,3.22786456633,0.50754614977,53059.00000000000,3032,50,4,9,53,59,Washington,Skamania County,12036,12034,12170,-2,136,19,80,24,126,-5,-46,0,6,4,179,4,185,-1,-3,18,18,18,6.61047760700,10.41150223100,-3.80102462400,0.49578582050,14.79094364600,15.28672946600,53059.00000000000
53,069,01513275,53069,Wahkiakum,Wahkiakum County,06,H1,G4020,,,,A,680976231.00000000000,61568965.00000000000,+46.2946377,-123.4244583,1.44917679493,0.08669218560,53069.00000000000,3037,50,4,9,53,69,Washington,Wahkiakum County,4422,4443,4582,21,139,6,28,11,55,-5,-27,0,1,27,166,27,167,-1,-1,14,14,14,6.20498614960,12.18836565100,-5.98337950100,0.22160664820,36.78670360100,37.00831024900,53069.00000000000
53,041,01531927,53041,Lewis,Lewis County,06,H1,G4020,500,16500,,A,6223175362.00000000000,86929744.00000000000,+46.5800714,-122.3774443,5.13151266638,0.74054094487,53041.00000000000,3023,50,4,9,53,41,Washington,Lewis County,82149,82474,84398,325,1924,221,900,277,1107,-56,-207,0,37,385,2122,385,2159,-4,-28,821,821,821,10.78671077200,13.26765425000,-2.48094347800,0.44345366510,25.43266695400,25.87612061900,53041.00000000000
53,031,01531936,53031,Jefferson,Jefferson County,06,H1,G4020,,,,A,4671633827.00000000000,994992501.00000000000,+47.8057075,-123.5270572,5.73774367048,0.68001856967,53031.00000000000,3018,50,4,9,53,31,Washington,Jefferson County,32977,33048,33605,71,557,36,164,108,473,-72,-309,0,16,152,863,152,879,-9,-13,596,596,596,4.92100880680,14.19290954600,-9.27190074000,0.48009842020,25.89530853800,26.37540695800,53031.00000000000
53,013,01513273,53013,Columbia,Columbia County,06,H1,G4020,,,,A,2249624779.00000000000,12561759.00000000000,+46.2928505,-117.9116345,2.57361071623,0.26414145801,53013.00000000000,3009,50,4,9,53,13,Washington,Columbia County,3952,3949,4042,-3,93,10,33,20,43,-10,-10,1,9,8,94,9,103,-2,0,49,49,49,8.25929170320,10.76210737100,-2.50281566800,2.25253410090,23.52646727600,25.77900137700,53013.00000000000
53,037,01531926,53037,Kittitas,Kittitas County,06,H1,G4020,,21260,,A,5949926850.00000000000,92486168.00000000000,+47.1244411,-120.6767092,4.98764523101,0.71628923227,53037.00000000000,3021,50,4,9,53,37,Washington,Kittitas County,44337,44589,45499,252,910,96,381,90,402,6,-21,0,19,245,917,245,936,1,-5,2423,2423,2423,8.45839623480,8.92460705090,-0.46621081600,0.42180978600,20.35787230300,20.77968208900,53037.00000000000
53,061,01529222,53061,Snohomish,Snohomish County,06,H1,G4020,500,42660,42644,A,5404075989.00000000000,282894902.00000000000,+48.0549130,-121.7650375,4.45425912896,0.68598223427,53061.00000000000,3033,50,4,9,53,61,Washington,Snohomish County,827957,829331,833540,1374,4209,2381,9152,1768,7163,613,1989,87,886,647,1175,734,2061,27,159,9863,9863,9863,11.00746840900,8.61522030270,2.39224810580,1.06562685860,1.41321846370,2.47884532230,53061.00000000000
53,077,01531929,53077,Yakima,Yakima County,06,H1,G4020,,49420,,A,11122734368.00000000000,41188783.00000000000,+46.4565581,-120.7401446,5.84129387657,1.30731507280,53077.00000000000,3041,50,4,9,53,77,Washington,Yakima County,256728,256533,256035,-195,-498,894,3441,738,2647,156,794,33,264,-394,-1591,-361,-1327,10,35,3355,3355,3355,13.42651121400,10.32838569700,3.09812551700,1.03010722480,-6.20795679800,-5.17784957300,53077.00000000000
53,047,01531928,53047,Okanogan,Okanogan County,06,H1,G4020,,,,A,13639398051.00000000000,120413773.00000000000,+48.5484533,-119.7422347,7.18486034073,1.67599501100,53047.00000000000,3026,50,4,9,53,47,Washington,Okanogan County,42104,42118,42634,14,516,114,422,140,555,-26,-133,4,48,41,603,45,651,-5,-2,504,504,504,9.95846705680,13.09703605800,-3.13856900100,1.13271663210,14.22975269000,15.36246932200,53047.00000000000
53,063,01529225,53063,Spokane,Spokane County,06,H1,G4020,518,44060,,A,4569307859.00000000000,43418590.00000000000,+47.6203752,-117.4033714,3.29504739323,0.55191790004,53063.00000000000,3034,50,4,9,53,63,Washington,Spokane County,539339,540700,546040,1361,5340,1517,5509,1452,5802,65,-293,-1,113,1295,5491,1294,5604,2,29,14355,14355,14355,10.13857960500,10.67780701900,-0.53922741400,0.20796142590,10.10545300600,10.31341443200,53063.00000000000
53,029,01513272,53029,Island,Island County,06,H1,G4020,500,36020,,A,539943913.00000000000,799920796.00000000000,+48.1585538,-122.6706492,1.86085811504,0.16198240531,53029.00000000000,3017,50,4,9,53,29,Washington,Island County,86857,86948,87432,91,484,202,791,237,905,-35,-114,1,16,137,588,138,604,-12,-6,1933,1933,1933,9.07214130060,10.37963069200,-1.30748939100,0.18350728290,6.74389264820,6.92739993120,53029.00000000000
53,009,01531341,53009,Clallam,Clallam County,06,H1,G4020,,38820,,A,4503318282.00000000000,2409404421.00000000000,+48.1109034,-123.8898599,5.06352720651,0.83486490204,53009.00000000000,3007,50,4,9,53,9,Washington,Clallam County,77155,77280,78209,125,929,146,575,288,1227,-142,-652,3,35,277,1566,280,1601,-13,-20,1668,1668,1668,7.39602158350,15.78246692700,-8.38644534300,0.45019261810,20.14290400000,20.59309661800,53009.00000000000
53,065,01531930,53065,Stevens,Stevens County,06,H1,G4020,518,44060,,A,6415653629.00000000000,162946193.00000000000,+48.3887277,-117.8544548,5.30390104874,0.79897131868,53065.00000000000,3035,50,4,9,53,65,Washington,Stevens County,46445,46566,47426,121,860,120,372,159,606,-39,-234,0,3,166,1107,166,1110,-6,-16,214,214,214,7.91556728230,12.89471444400,-4.97914716100,0.06383522000,23.55519618700,23.61903140700,53065.00000000000
